"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Google Shopping / Google Product Category","Google Shopping / Gender","Google Shopping / Age Group","Google Shopping / MPN","Google Shopping / Condition","Google Shopping / Custom Product","Google Shopping / Custom Label 0","Google Shopping / Custom Label 1","Google Shopping / Custom Label 2","Google Shopping / Custom Label 3","Google Shopping / Custom Label 4","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Included / United States","Price / United States","Compare At Price / United States","Included / International","Price / International","Compare At Price / International","Status"
"motion-pant","","","","","","","","","Granite","","38x34","","","TM672-0247-38x34","499","shopify","","deny","manual","118.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/products/Tasc_SS_2022_9720.jpg?v=1761851877","17","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"motion-pant","","","","","","","","","Granite","","40x30","","","TM672-0248-40x30","499","shopify","","deny","manual","118.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/products/Tasc_SS_2022_9751.jpg?v=1761851877","18","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"motion-pant","","","","","","","","","Granite","","40x32","","","TM672-0248-40x32","499","shopify","","deny","manual","118.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/products/PoloPrint-MotionPantIMG_3127.jpg?v=1761851877","19","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"motion-pant","","","","","","","","","Granite","","32x34","","","TM672-0242-32x34","499","shopify","","deny","manual","118.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/products/TM672-054MotionPant_GlacierGray_Detail2_1200x1600_ca5b0934-e62a-4606-a710-0e2fc3a72106.jpg?v=1761851877","20","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"motion-pant","","","","","","","","","Granite","","33x34","","","TM672-0243-33x34","499","shopify","","deny","manual","118.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/products/TM672-054MotionPant_GlacierGray_Detail3_1200x1600_04ddb13e-6c51-4a4a-8de0-c39bbb37b349.jpg?v=1761851877","21","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"motion-pant","","","","","","","","","Granite","","35x34","","","TM672-0245-35x34","499","shopify","","deny","manual","118.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/products/TM672-054_MotionPant_GlacierGray_WaterResistant_1200x1600-min.jpg?v=1761851877","22","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/IMG_3416.jpg?v=1761851877","23","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/IMG_5862.jpg?v=1761851877","24","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/IMG_5866.jpg?v=1761851877","25","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/IMG_5868.jpg?v=1761851877","26","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/IMG_5872.jpg?v=1761851877","27","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/IMG_5857.jpg?v=1761851877","28","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/TM631-024MotionTravelShort_5e1b2cf0-9b6b-4383-84f2-e11932282ae0.jpg?v=1761851877","29","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/CloudPolo-MotionPantIMG_2855.jpg?v=1761851877","30","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/CloudPolo-MotionPantIMG_2859_7158eb9b-515f-45e6-8b8d-b46ebac22d6e.jpg?v=1761851877","31","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/1-min_1.jpg?v=1761851877","32","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/CloudPolo-MotionPantIMG_2861_853b2062-5c6b-4b14-ac5a-f64e0baa25ce.jpg?v=1761851877","33","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/CloudPolo-MotionPantIMG_2882_c56410c2-2b6c-43c4-b704-18c8d0ef7634.jpg?v=1761851877","34","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/media-pcoket-min_1.jpg?v=1761851877","35","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/TM630-270_MotionShort7in_LightStone_WaterResistant_1200x1600-min.jpg?v=1761851877","36","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/TM672-416MotionPant_ClassicNavy_1200x1600_23e439e9-60f6-4a46-8030-b7ab97bf5fae.jpg?v=1761851877","37","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/products/TM631-054_MotionShort9in_WaterResistant_1200x1600-min.jpg?v=1761851877","38","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/Bottom_f939d53c-b344-4fff-9be5-b60aced19332.jpg?v=1761851877","39","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/20_MotionPantTailored_Black_EverwearPolo_White_014_935e238e-e646-45b7-a668-53f5dc2c4e95.jpg?v=1761851877","40","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/20_MotionPantTailored_Black_EverwearPolo_White_025_ae110b9f-5679-49e6-b7b1-e38f2d764890.jpg?v=1761851877","41","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/FullBody_a430a167-ea28-437d-a2fa-f8fa483cba2c.jpg?v=1761851877","42","","","","","","","","","","","","","","","","","","","","","","","","","",""
"motion-pant","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/Detail_68760d8e-35b6-4345-9a93-48021b91c92d.jpg?v=1761851877","43","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nola-long-sleeve-t-shirt-1","NOLA Long Sleeve T-Shirt","<p><span data-sheets-root=""1"" data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;The NOLA Long Sleeve isn't your average long sleeve top. A light and breathable active top, it's designed to naturally wick moisture away from the body and protect your skin from the sun. Pair this elevated essential with our jogger for an athleisure look or layer under our NOLA jacket for those chilly days! Explore our Women's Long Sleeve Shirts collection for the NOLA Long Sleeve T-Shirt, a versatile addition to your wardrobe&quot;}"" data-sheets-userformat='{""2"":15231,""3"":{""1"":0},""4"":{""1"":2,""2"":16776960},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""9"":1,""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Georgia"",""16"":9}'>The NOLA Long Sleeve isn't your average long sleeve top. A light and breathable active top, it's designed to naturally wick moisture away from the body and protect your skin from the sun. Pair this elevated essential with our jogger for an athleisure look or layer under our NOLA jacket for those chilly days! Explore our <a href=""https://www.tascperformance.com/collections/womens-long-sleeve"">Women's Long Sleeve Shirts</a> collection for the NOLA Long Sleeve T-Shirt, a versatile addition to your wardrobe. </span>Style #<meta charset=""utf-8""><span data-mce-fragment=""1"">TW741. </span></p> <p>Model is 5'10 and wearing a size S. </p>","tasc Performance","","Shirts","active, Activity:Fitness, Activity:Running, Activity:Tennis, Activity:To + From, Activity:Yoga, all, allways, bamboo, black friday, blue, blue / stripe, classic navy, Collection 1, collection 4, Collection 6, collection 8, essentials, Fabric: Bamboo, full price, fullprice, fw20, gender:women's, group:nola-longsleeve, Holiday: Birthday, Holiday: Gift Guide, Holiday:StockingStuffer, long sleeve, magazine, mothers, Neutral-YMAL, new, nola, nola ii, nola ls, product:tops, size:L, size:M, size:S, size:XL, size:XS, spo-default, spo-disabled, ss20, ss21, tag::core, tasc, tascperformancecorecollection, tennis, tops, training, TryNow, type:long sleeve, under100, womens, womens active tops, womens best sellers, womensallways, womensbestsellers, womensbs, womenscollection, womensess, womenslongsleeve, womenslounge, womensnola, womensrunning, womenstennis, womenstops, womenstraining, womensyoga, YGroup_nolalongsleeve, yoga","TRUE","Size","Classic Navy","Color","XS","","","TW741-4161-XS","204","shopify","","deny","manual","58.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/68-NolaLS_ClassicNavy_TW741-416_4387.jpg?v=1767111095","1","","FALSE","Women's NOLA Long Sleeve T-Shirt | tasc Performance","The go-to everyday active layer for comfort & mobility. Breathable, sweat-wicking, plus UPF protection, this soft crew neck long sleeve is a workout essential.","","","","","new","","","","","","","","kg","","","TRUE","","","TRUE","","","active"
"nola-long-sleeve-t-shirt-1","","","","","","","","","Classic Navy","","S","","","TW741-4162-S","204","shopify","","deny","manual","58.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/68-NolaLS_ClassicNavy_TW741-416_4351.jpg?v=1767111095","2","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","Classic Navy","","M","","","TW741-4163-M","204","shopify","","deny","manual","58.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/68-NolaLS_ClassicNavy_TW741-416_4408copy.jpg?v=1767111095","3","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","Classic Navy","","L","","","TW741-4164-L","204","shopify","","deny","manual","58.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/Tasc_2023_E-Comm_CF_149_4889_b451cd5c-e782-4cda-ba5a-6807ddcf0d6d.jpg?v=1764087896","4","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","Classic Navy","","XL","","","TW741-4165-XL","204","shopify","","deny","manual","58.00","","TRUE","TRUE","","https://cdn.shopify.com/s/files/1/1009/9408/files/Tasc_2023_E-Comm_CF_149_4881_af2b74d1-b13c-4e70-9b18-42f6e54884d0.jpg?v=1764087896","5","","","","","","","","","","","","","","","","","kg","","","TRUE","","","TRUE","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/Tasc_2023_E-Comm_CF_149_4894_c98fbdb1-3124-4412-8b5a-070887c77de9.jpg?v=1764087896","6","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/Tasc_2023_E-Comm_CF_149_4884_1a88c534-492e-4c16-9954-2ebf71873e3f.jpg?v=1764087896","7","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/NOLAFittedLS_SereneHeather_TW741-339.jpg?v=1764087896","8","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/NOLAFittedLongSleeve_FoxHthr_TW741-220_01.jpg?v=1764087896","9","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/NOLAFittedLongSleeve_FoxHthr_TW741-220_02.jpg?v=1764087896","10","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/NOLAFittedLongSleeve_FoxHthr_TW741-220_04.jpg?v=1764087896","11","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/NOLAFittedLongSleeve_FoxHthr_TW741-220_03.jpg?v=1764087896","12","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/Tasc_FlatLay_CF_30_0419__FullRes_5a8b549c-13d3-4c95-bfed-9970cb9afe93.jpg?v=1764087896","13","","","","","","","","","","","","","","","","","","","","","","","","","",""
"nola-long-sleeve-t-shirt-1","","","","","","","","","","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/1009/9408/files/Tasc_2023_E-Comm_CF_4_0132.jpg?v=1764087896","14","","","","","","","","","","","","","","","","","","","","","","","","","",""
